   0.0000000000000000        1.6060593267279586E-007
   1.0000000000000000E-002   2.3075165599666803E-007
   2.0000000000000000E-002   3.3137940799669521E-007
   2.9999999999999999E-002   4.7548607127755715E-007
   4.0000000000000001E-002   6.8150895947027497E-007
   5.0000000000000003E-002   9.7527392005868377E-007
   5.9999999999999998E-002   1.3926026666418523E-006
   7.0000000000000007E-002   1.9824118526240842E-006
   8.0000000000000002E-002   2.8101172724824001E-006
   8.9999999999999997E-002   3.9605653207882914E-006
  0.10000000000000001        5.5395773138260101E-006
  0.11000000000000000        7.6721082325085577E-006
  0.12000000000000000        1.0495560677889914E-005
  0.13000000000000000        1.4147510094510857E-005
  0.14000000000000001        1.8749418351921257E-005
  0.14999999999999999        2.4390836699772267E-005
  0.16000000000000000        3.1118574910204162E-005
  0.17000000000000001        3.8934219056059455E-005
  0.17999999999999999        4.7800697337273391E-005
  0.19000000000000000        5.7652089496513224E-005
  0.20000000000000001        6.8405802990622813E-005
  0.20999999999999999        7.9972479633481450E-005
  0.22000000000000000        9.2262924119820467E-005
  0.23000000000000001        1.0519343839418891E-004
  0.23999999999999999        1.1868737857394597E-004
  0.25000000000000000        1.3267627842128291E-004
  0.26000000000000001        1.4709982303468528E-004
  0.27000000000000002        1.6190481501678967E-004
  0.28000000000000003        1.7704581785987685E-004
  0.28999999999999998        1.9248302266705266E-004
  0.29999999999999999        2.0818189790711218E-004
  0.31000000000000000        2.2411246679875040E-004
  0.32000000000000001        2.4024866679559447E-004
  0.33000000000000002        2.5656719551502824E-004
  0.34000000000000002        2.7304929378277722E-004
  0.35000000000000003        2.8967709654755924E-004
  0.35999999999999999        3.0643458787643515E-004
  0.37000000000000000        3.2330902632578192E-004
  0.38000000000000000        3.4028910928871032E-004
  0.39000000000000001        3.5736305681826540E-004
  0.40000000000000002        3.7452220472168629E-004
  0.41000000000000003        3.9175890357404856E-004
  0.41999999999999998        4.0906436733929895E-004
  0.42999999999999999        4.2643270832280148E-004
  0.44000000000000000        4.4385800261404244E-004
  0.45000000000000001        4.6133493822063349E-004
  0.46000000000000002        4.7885947665146818E-004
  0.47000000000000003        4.9642582104622416E-004
  0.47999999999999998        5.1403087897252829E-004
  0.48999999999999999        5.3167115869376380E-004
  0.50000000000000000        5.4934350537316572E-004
  0.51000000000000001        5.6704506512755186E-004
  0.52000000000000002        5.8477325343679100E-004
  0.53000000000000003        6.0252572730645196E-004
  0.54000000000000004        6.2030036067463041E-004
  0.55000000000000004        6.3809522263159012E-004
  0.56000000000000005        6.5590855808547765E-004
  0.57000000000000006        6.7373877056141893E-004
  0.57999999999999996        6.9158440686650498E-004
  0.58999999999999997        7.0944414339111901E-004
  0.59999999999999998        7.2731677384912919E-004
